location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-02-22 20:49:43 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-22 20:54:54 +0100;48;regular;""
Münsterplatz , Ulm;2020-02-22 20:55:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-22 20:59:43 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-22 21:04:55 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-22 21:09:23 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-22 21:14:32 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-22 21:19:59 +0100;44;regular;""
Münsterplatz , Ulm;2020-02-22 21:24:55 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-22 21:29:41 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-22 21:34:29 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-22 21:39:53 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-22 21:44:48 +0100;24;regular;""
Münsterplatz , Ulm;2020-02-22 21:49:42 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-22 21:54:33 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-22 21:59:55 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-22 22:04:58 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-22 22:09:54 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-22 22:14:52 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-22 22:15:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-22 22:19:45 +0100;24;regular;""
Münsterplatz , Ulm;2020-02-22 22:24:46 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-22 22:29:35 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-22 22:34:15 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-22 22:39:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-22 22:39:44 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-22 22:44:19 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-22 22:49:50 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-22 22:53:52 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-22 22:59:30 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-22 23:04:54 +0100;24;regular;""
Münsterplatz , Ulm;2020-02-22 23:08:32 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-22 23:14:50 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-22 23:19:41 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-22 23:22:35 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-22 23:22:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-22 23:29:20 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-22 23:34:01 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-22 23:38:54 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-22 23:41:08 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-22 23:48:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-22 23:49:58 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-22 23:51:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-22 23:54:59 +0100;24;regular;""
Münsterplatz , Ulm;2020-02-22 23:56:26 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 00:04:52 +0100;27;regular;""
Münsterplatz , Ulm;2020-02-23 00:09:54 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 00:14:56 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 00:17:26 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 00:21:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 00:22:46 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 00:29:58 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 00:33:16 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-23 00:39:14 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 00:44:10 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-23 00:49:02 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 00:53:11 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 00:59:09 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 01:04:57 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-23 01:08:33 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 01:13:39 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 01:18:30 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 01:24:49 +0100;24;regular;""
Münsterplatz , Ulm;2020-02-23 01:29:18 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-23 01:34:55 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 01:38:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 01:44:12 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 01:45:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 01:59:46 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 02:03:11 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 02:08:45 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 02:11:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 02:19:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 02:24:39 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 02:28:43 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 02:34:16 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 02:39:02 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 02:49:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 02:54:30 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 02:59:20 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 03:03:31 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 03:06:55 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 03:13:30 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 03:19:56 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-23 03:24:36 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 03:28:59 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 03:39:38 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 03:44:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 03:49:51 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 03:54:20 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 03:59:43 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 04:02:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 04:09:31 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-23 04:12:38 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 04:22:22 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-23 04:28:18 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 04:30:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 04:35:27 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 04:43:32 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 04:49:30 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 05:04:12 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 05:07:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 05:10:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 05:19:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 05:24:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 05:24:47 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 05:34:07 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 05:44:14 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 05:44:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 05:46:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 05:54:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 05:54:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 06:00:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 06:06:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 06:18:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 06:38:35 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 06:52:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 06:57:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 06:57:37 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-23 07:00:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 07:05:26 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 07:13:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 07:17:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 07:29:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 07:31:39 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 07:36:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 07:44:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 07:49:35 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 07:52:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 07:52:37 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 07:59:40 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 08:02:12 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 08:09:36 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 08:14:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 08:18:46 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 08:22:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 08:28:05 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 08:34:08 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 08:38:18 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 08:44:09 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 08:49:20 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 08:54:59 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-23 08:59:27 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-23 09:04:46 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 09:07:16 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 09:11:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 09:14:49 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 09:15:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 09:18:52 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 09:24:18 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 09:29:57 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 09:32:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 09:34:43 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 09:37:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 09:42:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 09:44:01 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 09:49:34 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 09:54:14 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 09:59:17 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 10:03:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 10:04:27 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 10:09:44 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-23 10:14:08 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-23 10:19:07 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-23 10:23:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 10:24:05 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 10:29:55 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-23 10:34:54 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 10:35:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 10:39:41 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 10:43:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 10:44:52 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-23 10:48:55 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 10:52:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 10:54:54 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-23 10:58:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 10:59:06 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 11:04:49 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 11:09:39 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-23 11:14:29 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-23 11:17:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 11:19:42 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 11:20:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 11:24:30 +0100;33;regular;""
Münsterplatz , Ulm;2020-02-23 11:29:55 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-23 11:34:58 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-23 11:39:57 +0100;24;regular;""
Münsterplatz , Ulm;2020-02-23 11:40:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 11:44:47 +0100;27;regular;""
Münsterplatz , Ulm;2020-02-23 11:49:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 11:49:48 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-23 11:53:02 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 11:54:14 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-23 11:59:20 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-23 12:04:51 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-23 12:07:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 12:09:46 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-23 12:14:40 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-23 12:18:37 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 12:19:55 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-23 12:21:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 12:24:25 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-23 12:29:58 +0100;44;regular;""
Münsterplatz , Ulm;2020-02-23 12:34:43 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-23 12:37:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 12:39:41 +0100;33;regular;""
Münsterplatz , Ulm;2020-02-23 12:44:27 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-23 12:49:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 12:49:32 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-23 12:54:55 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-23 12:59:37 +0100;34;regular;""
Münsterplatz , Ulm;2020-02-23 13:04:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 13:04:58 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-23 13:07:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 13:09:46 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-23 13:14:21 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 13:14:48 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-23 13:19:59 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-23 13:24:08 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 13:24:48 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-23 13:29:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 13:29:59 +0100;35;regular;""
Münsterplatz , Ulm;2020-02-23 13:34:49 +0100;29;regular;""
Münsterplatz , Ulm;2020-02-23 13:39:12 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 13:39:42 +0100;34;regular;""
Münsterplatz , Ulm;2020-02-23 13:44:55 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-23 13:48:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 13:49:52 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-23 13:52:50 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 13:54:59 +0100;39;regular;""
Münsterplatz , Ulm;2020-02-23 13:59:21 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 13:59:48 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-23 14:00:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 14:04:39 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-23 14:09:54 +0100;39;regular;""
Münsterplatz , Ulm;2020-02-23 14:14:51 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-23 14:17:06 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 14:19:42 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-23 14:22:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 14:24:29 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-23 14:29:43 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-23 14:32:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 14:34:59 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-23 14:39:58 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-23 14:41:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 14:44:42 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-23 14:45:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 14:49:59 +0100;58;regular;""
Münsterplatz , Ulm;2020-02-23 14:53:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 14:54:25 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-23 14:56:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 14:59:54 +0100;56;regular;""
Münsterplatz , Ulm;2020-02-23 15:04:27 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 15:04:39 +0100;67;regular;""
Münsterplatz , Ulm;2020-02-23 15:09:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 15:09:52 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-23 15:13:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 15:14:59 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-23 15:19:35 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-23 15:22:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 15:24:42 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-23 15:29:32 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 15:29:48 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-23 15:34:46 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 15:34:48 +0100;57;regular;""
Münsterplatz , Ulm;2020-02-23 15:37:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 15:39:50 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-23 15:44:55 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 15:44:55 +0100;44;regular;""
Münsterplatz , Ulm;2020-02-23 15:49:29 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 15:49:55 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-23 15:54:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 15:54:50 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-23 15:59:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 15:59:51 +0100;49;regular;""
Münsterplatz , Ulm;2020-02-23 16:01:10 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 16:04:59 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-23 16:08:29 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 16:09:55 +0100;91;regular;""
Münsterplatz , Ulm;2020-02-23 16:14:55 +0100;56;regular;""
Münsterplatz , Ulm;2020-02-23 16:19:48 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-23 16:19:59 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-23 16:29:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 16:29:56 +0100;61;regular;""
Münsterplatz , Ulm;2020-02-23 16:34:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 16:34:51 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-23 16:37:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 16:39:25 +0100;39;regular;""
Münsterplatz , Ulm;2020-02-23 16:44:57 +0100;62;regular;""
Münsterplatz , Ulm;2020-02-23 16:49:31 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-23 16:51:51 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 16:54:58 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-23 16:56:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 16:59:57 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-23 17:02:01 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 17:04:59 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-23 17:07:47 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 17:09:54 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-23 17:12:08 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-23 17:14:59 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-23 17:18:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 17:19:16 +0100;53;regular;""
Münsterplatz , Ulm;2020-02-23 17:22:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 17:24:56 +0100;38;regular;""
Münsterplatz , Ulm;2020-02-23 17:25:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 17:29:50 +0100;51;regular;""
Münsterplatz , Ulm;2020-02-23 17:34:54 +0100;27;regular;""
Münsterplatz , Ulm;2020-02-23 17:39:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 17:39:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-23 17:43:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 17:44:23 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-23 17:48:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 17:49:49 +0100;33;regular;""
Münsterplatz , Ulm;2020-02-23 17:54:34 +0100;20;regular;""
Münsterplatz , Ulm;2020-02-23 17:57:26 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 17:59:46 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-23 18:03:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 18:04:28 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-23 18:09:33 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 18:09:41 +0100;70;regular;""
Münsterplatz , Ulm;2020-02-23 18:13:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 18:14:59 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-23 18:19:27 +0100;49;regular;""
Münsterplatz , Ulm;2020-02-23 18:19:27 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 18:29:48 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-23 18:34:47 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-23 18:36:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 18:39:55 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-23 18:42:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 18:44:17 +0100;29;regular;""
Münsterplatz , Ulm;2020-02-23 18:47:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 18:49:44 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-23 18:50:06 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 18:54:29 +0100;27;regular;""
Münsterplatz , Ulm;2020-02-23 18:59:18 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 19:02:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 19:04:52 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-23 19:09:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 19:09:51 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-23 19:14:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 19:14:59 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-23 19:19:15 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-23 19:22:49 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 19:26:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 19:29:07 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-23 19:34:05 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-23 19:39:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 19:44:30 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-23 19:47:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 19:54:52 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 19:59:27 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 20:03:40 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 20:04:25 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 20:09:06 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 20:11:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-23 20:13:48 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-23 20:19:52 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-23 20:23:26 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 20:29:54 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-23 20:32:42 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-23 20:39:42 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-23 20:39:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 20:42:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 20:43:45 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 20:48:43 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-23 20:54:48 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-23 20:59:09 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-23 21:02:16 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-23 21:04:58 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-23 21:09:29 +0100;20;regular;""
Münsterplatz , Ulm;2020-02-23 21:14:16 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-23 21:19:39 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-23 21:23:08 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-23 21:28:58 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-23 21:34:58 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-23 21:39:58 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-23 21:41:26 +0100;3;regular;""
