location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-04 22:12:51 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-04 22:19:42 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-04 22:23:23 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-04 22:28:48 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-04 22:34:48 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-04 22:38:54 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-04 22:43:37 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-04 22:48:01 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-04 22:54:40 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-04 22:59:07 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-04 23:04:37 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-04 23:09:05 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-04 23:11:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-04 23:19:38 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-04 23:22:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-04 23:29:17 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-04 23:31:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-04 23:39:44 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-04 23:42:31 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-04 23:49:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-04 23:51:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 00:01:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 00:09:37 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 00:11:20 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 00:17:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 00:23:18 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 00:29:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 00:52:45 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 00:55:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 01:00:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 01:08:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 01:15:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 01:24:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 01:34:07 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 01:43:07 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 01:47:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 01:58:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 02:01:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 02:07:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 02:11:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 02:19:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 02:47:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 03:29:53 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 04:15:32 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 04:20:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 04:36:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 04:48:35 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 04:51:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 05:24:00 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 05:33:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 05:48:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 05:52:56 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 05:59:43 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 06:03:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 06:05:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 06:14:44 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 06:18:22 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-05 06:24:34 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-05 06:29:30 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-05 06:34:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 06:39:45 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-05 06:44:50 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-05 06:49:25 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-05 06:54:42 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 06:59:58 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-05 07:02:32 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 07:04:33 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-05 07:08:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 07:09:40 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-05 07:14:41 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-05 07:19:26 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-05 07:24:54 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-05 07:29:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 07:29:57 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-05 07:38:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 07:39:09 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-05 07:41:16 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 07:44:59 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 07:49:48 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-05 07:54:52 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-05 07:59:53 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-05 08:01:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 08:03:53 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-05 08:09:52 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-05 08:14:52 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-05 08:18:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 08:19:59 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-05 08:21:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 08:24:47 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-05 08:28:28 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-05 08:34:54 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-05 08:39:58 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-05 08:39:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 08:42:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 08:44:57 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-05 08:49:48 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-05 08:54:56 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-05 08:57:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 08:59:41 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-05 09:04:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 09:04:43 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-05 09:08:30 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 09:09:50 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-05 09:14:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 09:14:57 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 09:19:29 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-05 09:24:46 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-05 09:24:50 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-05 09:29:47 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 09:29:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 09:32:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 09:34:53 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-05 09:39:59 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-05 09:42:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 09:44:59 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-05 09:47:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 09:49:58 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-05 09:53:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 09:54:52 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-05 09:59:58 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-05 10:04:42 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 10:04:45 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-05 10:08:07 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 10:09:59 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-05 10:13:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 10:14:43 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-05 10:19:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 10:19:55 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-05 10:22:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 10:24:58 +0100;78;regular;""
Münsterplatz , Ulm;2020-03-05 10:29:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 10:29:57 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-05 10:34:53 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-05 10:34:56 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 10:38:35 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 10:39:54 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-05 10:44:44 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-05 10:49:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 10:49:35 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-05 10:54:34 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 10:54:52 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-05 10:59:10 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-05 10:59:57 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-05 11:04:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-05 11:08:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 11:09:58 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-05 11:14:52 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-05 11:14:52 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 11:18:14 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 11:19:58 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-05 11:24:33 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 11:24:56 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-05 11:25:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 11:29:57 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-05 11:33:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 11:34:59 +0100;78;regular;""
Münsterplatz , Ulm;2020-03-05 11:36:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 11:39:57 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-05 11:44:55 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-05 11:45:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 11:49:46 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-05 11:53:08 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 11:54:46 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-05 11:56:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 11:59:53 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-05 12:04:25 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 12:04:51 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-05 12:08:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 12:09:53 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-05 12:12:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 12:14:58 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-05 12:19:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 12:19:57 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-05 12:24:04 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-05 12:24:56 +0100;89;regular;""
Münsterplatz , Ulm;2020-03-05 12:29:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 12:29:55 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-05 12:34:59 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-05 12:39:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 12:39:57 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-05 12:44:59 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-05 12:46:18 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 12:49:57 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-05 12:54:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 12:54:44 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-05 12:57:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 12:59:55 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-05 13:04:50 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 13:04:51 +0100;86;regular;""
Münsterplatz , Ulm;2020-03-05 13:08:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 13:09:56 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-05 13:10:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 13:14:56 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-05 13:19:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 13:19:50 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-05 13:24:48 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-05 13:29:59 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-05 13:34:57 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-05 13:39:23 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-05 13:44:26 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-05 13:49:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 13:49:56 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-05 13:52:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 13:54:51 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-05 13:59:23 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-05 14:04:34 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 14:04:55 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 14:09:34 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 14:09:56 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 14:12:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 14:14:54 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 14:19:13 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 14:19:58 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-05 14:22:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 14:24:54 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-05 14:29:56 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-05 14:34:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 14:34:51 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 14:36:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 14:39:25 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-05 14:44:50 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-05 14:45:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 14:49:59 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-05 14:51:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 14:54:47 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 14:59:44 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-05 15:04:42 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-05 15:08:11 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 15:09:55 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-05 15:10:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 15:14:54 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-05 15:19:50 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-05 15:24:57 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 15:29:48 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-05 15:33:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 15:34:35 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-05 15:39:59 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-05 15:44:52 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-05 15:48:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 15:49:45 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-05 15:54:48 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-05 15:59:56 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-05 16:03:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 16:04:55 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-05 16:14:58 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-05 16:19:44 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-05 16:20:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 16:24:50 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-05 16:29:58 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-05 16:34:59 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-05 16:35:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 16:39:48 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-05 16:42:07 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 16:44:20 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-05 16:49:43 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-05 16:49:44 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 16:51:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 16:54:51 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-05 16:58:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 16:59:56 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-05 17:00:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 17:04:57 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-05 17:09:55 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-05 17:14:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 17:14:38 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-05 17:17:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 17:19:50 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-05 17:24:58 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-05 17:29:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 17:29:51 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-05 17:34:55 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-05 17:39:57 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-05 17:44:48 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-05 17:49:53 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-05 17:54:42 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-05 17:55:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 17:59:56 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-05 18:04:55 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-05 18:09:56 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-05 18:10:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 18:14:53 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-05 18:19:41 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-05 18:24:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 18:24:57 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-05 18:29:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 18:29:35 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-05 18:30:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 18:34:57 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-05 18:39:50 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-05 18:44:32 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-05 18:49:57 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-05 18:54:54 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-05 18:59:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 18:59:32 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-05 19:02:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 19:04:51 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-05 19:06:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 19:09:58 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-05 19:13:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 19:14:59 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-05 19:19:47 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-05 19:19:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 19:24:54 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-05 19:28:45 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-05 19:34:59 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-05 19:39:49 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-05 19:44:46 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-05 19:49:16 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-05 19:53:29 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-05 19:59:32 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-05 20:04:56 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-05 20:09:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 20:09:59 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-05 20:14:49 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-05 20:19:44 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-05 20:20:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 20:24:35 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-05 20:29:48 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-05 20:34:55 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-05 20:39:58 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-05 20:44:56 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-05 20:49:57 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-05 20:53:56 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-05 20:58:00 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-05 21:04:36 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-05 21:09:46 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-05 21:14:32 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-05 21:19:57 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-05 21:24:19 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-05 21:29:12 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-05 21:31:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 21:34:57 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-05 21:39:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 21:39:44 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-05 21:42:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 21:44:44 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-05 21:49:06 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-05 21:54:29 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-05 21:57:55 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-05 22:04:51 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-05 22:09:56 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-05 22:14:37 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-05 22:19:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 22:19:50 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-05 22:24:30 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-05 22:24:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 22:29:33 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-05 22:34:27 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-05 22:39:33 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 22:44:36 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 22:46:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 22:53:44 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-05 22:56:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 22:59:12 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-05 23:02:25 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-05 23:08:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 23:14:32 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-05 23:19:34 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-05 23:24:27 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-05 23:28:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 23:29:28 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-05 23:33:12 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 23:38:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-05 23:49:51 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-05 23:51:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 00:02:33 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-06 00:07:23 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 00:12:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-06 00:19:37 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-06 00:23:31 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-06 00:29:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 00:34:58 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-06 00:36:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 00:52:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-06 00:55:07 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 01:00:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-06 01:09:11 +0100;1;regular;""
